,0,1,2,3,4,5,6,7,8,11,12,13
103,NOTARÍA 28, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, PRESA DEL BOSQUE 4408, FRACC. LOMAS DEL SANTUARIO  CHIHUAHUA, CHIHUAHUA, Socio desde: 1993, EL MISMO,notaria.28@prodigy.net.mx,,
104,NOTARÍA 5, PEDRO MEOQUI, CHIHUAHUA, CARACTER: TITULAR, MELCHOR OCAMPO 204, CENTRO  PEDRO MEOQUI, CHIHUAHUA, Socio desde: 2017, 01 639 467 80 14,fosaenz@notaria5meoqui.com.mx,,
105,NOTARÍA 29, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, BOULEVARD GOMEZ MORIN 7805, FRACCIONAMIENTO CAMPESTRE  CD. JUAREZ, CHIHUAHUA, Socio desde: 1997, 0165 6623 2970,fff@notaria29.com,,
106,NOTARÍA 2, OJINAGA, CHIHUAHUA, CARACTER: TITULAR, BOLIVAR 402, CENTRO  OJINAGA, CHIHUAHUA, Socio desde: 2017, 01 626 453 14 36,notaria2ojinaga@hotmail.com,,
107,NOTARÍA 2, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, AVENIDA DIVISION DEL NORTE 305, SAN FELIPE  CHIHUAHUA, CHIHUAHUA, Socio desde: 2009, 01 614 201 0222,notario@notaria2chihuahua.com.mx,,
108,NOTARÍA 2, CUAUHTEMOC, CHIHUAHUA, CARACTER: TITULAR, CALLE 2A 855, ZONA CENTRO  CUAUHTEMOC, CHIHUAHUA, Socio desde: 1993, 01 625 581 21 21,notariano2@yahoo.com.mx,,
109,NOTARÍA 4, HIDALGO DEL PARRAL, CHIHUAHUA, CARACTER: TITULAR, OJINAGA 11, CENTRO  HIDALGO DEL PARRAL, CHIHUAHUA, Socio desde: 2002, 01 628 524 04 88,fernando_ulloa@prodigy.net.mx,,
110,NOTARÍA 1, NUEVO CASAS GRANDES, CHIHUAHUA, CARACTER: TITULAR, LIBERTAD 308, CENTRO  NUEVO CASAS GRANDES, CHIHUAHUA, Socio desde: 1993, 01 636 694 8710,notncg@hotmail.com,,
111,NOTARÍA 30, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, AV. DE LA RAZA 4200 OTE, FRACC. LOS NOGALES  CD. JUAREZ, CHIHUAHUA, Socio desde: 2002, 0165 6616 8388 EXT. 11,notario@notaria30.com,,
112,NOTARÍA 9, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, ALLENDE 500, CENTRO  CHIHUAHUA, CHIHUAHUA, Socio desde: 1980, 0161 4410 8911,fragar@prodigy.net.mx,,
113,NOTARÍA 1, HIDALGO DEL PARRAL, CHIHUAHUA, CARACTER: TITULAR, PLAZUELA INDEPENDENCIA 1, CENTRO  HIDALGO DEL PARRAL, CHIHUAHUA, Socio desde: 2004, 01 627 523 33 35,notariaramirez@prodigy.net.mx,,
114,NOTARÍA 1, JUAREZ, CHIHUAHUA, CARACTER: TITULAR, BOULEVARD MANUEL GOMEZ MORIN 7449, FRACCIONAMIENTO RINCONES DE SAN MARCOS  JUAREZ, CHIHUAHUA, Socio desde: 2015, 656-617-94-78,notario@notario1.com,,
115,NOTARÍA 3, NUEVO CASAS GRANDES, CHIHUAHUA, CARACTER: TITULAR, AV. CONSTITUCION 516, CENTRO  NUEVO CASAS GRANDES, CHIHUAHUA, Socio desde: 2004, 01 636 694 28 02,hectorjaurrieta@prodigy.net.mx,,
116,NOTARÍA 8, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, ANTONIO DE MONTES 2119, SAN FELIPE  CHIHUAHUA, CHIHUAHUA, Socio desde: 2002, 0161 4413 2105,hectormanuelnavarro@yahoo.com.mx,,
117,NOTARÍA 15, JUAREZ, CHIHUAHUA, CARACTER: TITULAR, AV. 16 DE SEPTIEMBRE 2145, PARTIDO ROMERO  JUAREZ, CHIHUAHUA, Socio desde: 2016, 656 6111152,hernandofelix@gmail.com,,
118,NOTARÍA 6, DELICIAS, CHIHUAHUA, CARACTER: TITULAR, AV. AGRICULTURA 108, SECTOR ORIENTE  DELICIAS, CHIHUAHUA, Socio desde: 2010, 01 639 472 9304,jbalderrama@notario6.com.mx,,
119,NOTARÍA 7, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, AV. TECNOLOGICO 3575 INT. LOCAL 23, RINCON DEL VALLE  CD. JUAREZ, CHIHUAHUA, Socio desde: 1993, 01 656 558 0707,notaria_jadl@yahoo.com,,
120,NOTARÍA 3, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, AV. INSURGENTES 4790, FRACC. EL COLEGIO  CD. JUAREZ, CHIHUAHUA, Socio desde: 2000, ,notariatresjuarez@prodigy.net.mx,,
121,NOTARÍA 8, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, CALLE FRESNO 171, CAMPESTRE JUAREZ  CD. JUAREZ, CHIHUAHUA, Socio desde: 1978, TODOS TELS Y FAX,aldel431109@hotmail.com,,
122,NOTARÍA 2, CD. DELICIAS, CHIHUAHUA, CARACTER: TITULAR, CALLE TERCERA NORTE 513, CENTRO  CD. DELICIAS, CHIHUAHUA, Socio desde: 1978, 01-639-472-02-09,tavo01940@prodigy.net.mx,,
123,NOTARÍA 3, CIUDAD DELICIAS, CHIHUAHUA, CARACTER: TITULAR, AV. PRIMERA ORIENTE 106, SECTOR ORIENTE  CIUDAD DELICIAS, CHIHUAHUA, Socio desde: 2006, ,notaria3delicias@hotmail.com,,
124,NOTARÍA 22, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, PASEO BOLIVAR 300, CENTRO  CHIHUAHUA, CHIHUAHUA, Socio desde: 1976, 0161 4415 8909,jneavesn@prodigy.net.mx,,
125,NOTARÍA 12, JUAREZ, CHIHUAHUA, CARACTER: TITULAR, IGNACIO DE LA PEÑA 1960, PARTIDO ROMERO  JUAREZ, CHIHUAHUA, Socio desde: 2010, 01 656 207 1700,jdowelld@msn.com,,
126,NOTARÍA 22, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, GALEANA 678 INT. DESP 205, CENTRO  CD. JUAREZ, CHIHUAHUA, Socio desde: 1990, 01 656 612 61 70,notpub22_juarez@prodigy.net.mx,,
127,NOTARÍA 2, GUERRERO, CHIHUAHUA, CARACTER: TITULAR, FRANCISCO I. MADERO 10, CENTRO  GUERRERO, CHIHUAHUA, Socio desde: 2011, 01 635 586 0469,notaria2guerrero@hotmail.com,,
128,NOTARÍA 4, CIUDAD CAMARGO, CHIHUAHUA, CARACTER: TITULAR, GUADALUPE RIOS 18, CENTRO  CIUDAD CAMARGO, CHIHUAHUA, Socio desde: 1997, ,notjoser@hotmail.com,,
129,NOTARÍA 32, CIUDAD JUAREZ, CHIHUAHUA, CARACTER: TITULAR, CALLE LAGUNA DE TAMIAHUA 6936 INT. 1B, MEXICO  CIUDAD JUAREZ, CHIHUAHUA, Socio desde: 2000, 6562275610,jsosa@n32juarez.com,,
130,NOTARÍA 6, ASCENSION, CHIHUAHUA, CARACTER: TITULAR, AVENIDA ABASOLO 357, CENTRO  ASCENSION, CHIHUAHUA, Socio desde: 2010, 01 636 692 0319,juaneugenio_gamboa@hotmail.com,,
131,NOTARÍA 20, JUAREZ, CHIHUAHUA, CARACTER: TITULAR, AVE. DE LA RAZA 6089, CONDESA  JUAREZ, CHIHUAHUA, Socio desde: 2015, 01 656 618 2000,notaria20juarez@notaria20.net,,
132,NOTARÍA 4, DELICIAS, CHIHUAHUA, CARACTER: TITULAR, AVENIDA SEGUNDA NORTE 104, CENTRO  DELICIAS, CHIHUAHUA, Socio desde: 1967, 0163 9472 1812,lpmalagamba@hotmail.com,,
133,NOTARÍA 26, MIGUEL AHUMADA, CHIHUAHUA, CARACTER: TITULAR, AV. MIGUEL AHUMADA 712 INT. B, CENTRO  MIGUEL AHUMADA, CHIHUAHUA, Socio desde: 2019, 01 656 63 43 864,notaria26ahumada@outlook.com,,
134,NOTARÍA 10, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, CALLE OJINAGA 506, CENTRO  CHIHUAHUA, CHIHUAHUA, Socio desde: 2016, 614 41 025 14,liccalderon@hotmail.com,,
135,NOTARÍA 4, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, ORTIZ DE CAMPOS 1107, SAN FELIPE  CHIHUAHUA, CHIHUAHUA, Socio desde: 1997, ,notaria4contabilidad@gmail.com,,
136,NOTARÍA 6, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, AV. VENUSTIANO CARRANZA 1410, CENTRO  CHIHUAHUA, CHIHUAHUA, Socio desde: 1980, TELS. Y FAX,notaria6@encor.net.mx,,
137,NOTARÍA 1, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, CALLE 26a 601, ZARCO  CHIHUAHUA, CHIHUAHUA, Socio desde: 2016, 01 614 41 15 555,moreilly@prodigy.net.mx,,
138,NOTARÍA 9, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, CARLOS VILLARREAL 2389, MARGARITAS  CD. JUAREZ, CHIHUAHUA, Socio desde: 1995, ,not9db@prodigy.net.mx,,
139,NOTARÍA 11, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, CALLE ESTRADA BOCANEGRA 1301, SAN FELIPE  CHIHUAHUA, CHIHUAHUA, Socio desde: 1993, 01 614 413 2722,maarzate@prodigy.net.mx,,
140,NOTARÍA 26, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, JIMENEZ 1301, OBRERA  CHIHUAHUA, CHIHUAHUA, Socio desde: 1993, EXT 110 TODOS LOS TEL,recepcion@notaria26chih.com.mx,,
141,NOTARÍA 17, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, EDIFICIO VERTICE AV. CALIFORNIA 5101 INT. DESP 105 Y 106, FRACC. LAS HACIENDAS  CHIHUAHUA, CHIHUAHUA, Socio desde: 2009, 01 614 430 0952,mrhbnotaria17@hotmail.com,,
142,NOTARÍA 1, CUAUHTEMOC, CHIHUAHUA, CARACTER: TITULAR, CALZADA BELIZARIO CHAVEZ Y VIALIDAD VENEZUELA 5015, EX AGRICOLA SAN ANTONIO  CUAUHTEMOC, CHIHUAHUA, Socio desde: 2008, ,corralmarialuisa@hotmail.com,,
143,NOTARÍA 20, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, BOULEVARD ANTONIO ORTIZ MENA 3120, ANGEL TRIAS  CHIHUAHUA, CHIHUAHUA, Socio desde: 2005, 01 614 413 2143,mcm0103@prodigy.net.mx,,
144,NOTARÍA 21, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, TRASVIÑA Y RETES 2104, SAN FELIPE  CHIHUAHUA, CHIHUAHUA, Socio desde: 2004, EL MISMO,monicaesnayra@prodigy.net.mx,,
145,NOTARÍA 28, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, PASEO TRIUNFO DE LA REPUBLICA 3340 INT. 602, PARTIDO ESCOBEDO  CD. JUAREZ, CHIHUAHUA, Socio desde: 1999, 0165 6629 3925,obecerra@notaria28.com,,
146,NOTARÍA 3, SAUCILLO, CHIHUAHUA, CARACTER: TITULAR, COLON 124, AGUSTIN MELGAR  SAUCILLO, CHIHUAHUA, Socio desde: 2016, 621 47 501 31,pedro_castaned@hotmail.com,,
147,NOTARÍA 5, JUAREZ, CHIHUAHUA, CARACTER: , AVENIDA DEL CHARRO 452, FRACCIONAMIENTO ALAMOS DE SAN LORENZO  JUAREZ, CHIHUAHUA, Socio desde: 2016, 016566551500,raguirre@notario5.com,,
148,NOTARÍA 1, GUACHOCHI, CHIHUAHUA, CARACTER: TITULAR, MACLOVIO HERRERA 309, CENTRO  GUACHOCHI, CHIHUAHUA, Socio desde: 2013, ,haguirre_61@hotmail.com,,
149,NOTARÍA 1, DELICIAS, CHIHUAHUA, CARACTER: TITULAR, 20 NORTE 504, IMPERIAL  DELICIAS, CHIHUAHUA, Socio desde: 1993, ,rcchnotaria1@hotmail.com,,
150,NOTARÍA 24, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, CARLOS VILLARREAL 2875, MARGARITAS  CD. JUAREZ, CHIHUAHUA, Socio desde: 1991, 01 656 613-18-89,notaria24juarez@yahoo.com.mx,,
151,NOTARÍA 2, HIDALGO DEL PARRAL, CHIHUAHUA, CARACTER: TITULAR, VALLARTA 2, CENTRO  HIDALGO DEL PARRAL, CHIHUAHUA, Socio desde: 2017, 627 5236 844,rramos@notaria2parral.com.mx,,
152,NOTARÍA 16, CD. JUAREZ, CHIHUAHUA, CARACTER: TITULAR, AV. EJERCITO NACIONAL 7695 INT. C, FRACC. PARTIDO IGLESIAS  CD. JUAREZ, CHIHUAHUA, Socio desde: 1999, 0165 6617 6428,agonzalez@eclegal.com,,
153,NOTARÍA 21, JUAREZ, CHIHUAHUA, CARACTER: TITULAR, JOSE CLEMENTE OROZCO 398, ALAMOS DE SAN LORENZO  JUAREZ, CHIHUAHUA, Socio desde: 2018, 01 656 716 77 36,notaria21smm@hotmail.com,,
154,NOTARÍA 3, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, CALLE CORONADO 115, CENTRO  CHIHUAHUA, CHIHUAHUA, Socio desde: 2005, 01 614 410 01 00,hvilla@notaria3chih.com,,
155,NOTARÍA 29, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, CALLE CORONADO 406, CENTRO  CHIHUAHUA, CHIHUAHUA, Socio desde: 2005, 01 614 410 41 37,notaria29chihuahua@gmail.com,,
156,NOTARÍA 19, CHIHUAHUA, CHIHUAHUA, CARACTER: TITULAR, HIDALGO 11, PACIFICO  CHIHUAHUA, CHIHUAHUA, Socio desde: 2012, 01 652 572 3990,v.m.a2007@hotmail.com,,
157,NOTARÍA 3, HIDALGO DEL PARRAL, CHIHUAHUA, CARACTER: TITULAR, CONSTITUCION 19, CENTRO  HIDALGO DEL PARRAL, CHIHUAHUA, Socio desde: 1993, ,notaria3hgo@hotmail.com,,
158,NOTARÍA 66, TORREON, COAHUILA, CARACTER: TITULAR, CALLE JIMENEZ 353, CENTRO  TORREON, COAHUILA, Socio desde: 2014, 01 871 716 6396,notaria66torreon@hotmail.com,,
159,NOTARÍA 72, TORREON, COAHUILA, CARACTER: TITULAR, BLVD. INDEPENDENCIA 250 OTE, CENTRO  TORREON, COAHUILA, Socio desde: 2018, 01 871 189 13 76,notaria72trc@gmail.com,,
160,NOTARÍA 64, SALTILLO, COAHUILA, CARACTER: TITULAR, QUETZALCOATL 161, FRACC. RESIDENCIAL LOS PINOS  SALTILLO, COAHUILA, Socio desde: 2000, 0184 4415 3601,notaria64@yahoo.com.mx,,
161,NOTARÍA 17, CIUDAD ACUÑA, COAHUILA, CARACTER: TITULAR, CALLE GUERRERO 1410 INT. LOCAL 11, SAN ANDRES  CIUDAD ACUÑA, COAHUILA, Socio desde: 2018, 018777724596,notariapublica17arp@outlook.es,,
162,NOTARÍA 39, TORREON, COAHUILA, CARACTER: TITULAR, NIÑOS HEROES 273 SUR, CENTRO  TORREON, COAHUILA, Socio desde: 2015, ,notariapublica39@hotmail.com,,
163,NOTARÍA 27, TORREON, COAHUILA, CARACTER: TITULAR, CALLE MONACO 130, SAN ISIDRO  TORREON, COAHUILA, Socio desde: 2008, 01 871 228 0130,notariapublica27@hotmail.com,,
164,NOTARÍA 65, SALTILLO, COAHUILA, CARACTER: TITULAR, PROLONG. NORIEGA 614, PRIVADA LUXEMBURGO  SALTILLO, COAHUILA, Socio desde: 2000, 0184 4439 3508,notariapublica@prodigy.net.mx,,
165,NOTARÍA 1, MONCLOVA, COAHUILA, CARACTER: TITULAR, BRASIL 1007, GUADALUPE  MONCLOVA, COAHUILA, Socio desde: 1994, MISMOS,notariapublicauno_acr@prodigy.net.mx,,
166,NOTARÍA 117, SALTILLO, COAHUILA, CARACTER: TITULAR, BLVD. LUIS ECHEVERRIA ALVAREZ 1560 INT. PISO 7 LOCAL 702, GUANAJUATO ORIENTE  SALTILLO, COAHUILA, Socio desde: 2018, 01 844 439 09 45 ,notariap117@gmail.com,,
167,NOTARÍA 67, SALTILLO, COAHUILA, CARACTER: TITULAR, DE LA CRUZ 238, JARDINES DEL VALLE  SALTILLO, COAHUILA, Socio desde: 2000, ,notaria67saltillo@yahoo.com.mx,,
168,NOTARÍA 88, SALTILLO, COAHUILA, CARACTER: TITULAR, COLIMA 331, REPUBLICA ORIENTE  SALTILLO, COAHUILA, Socio desde: 2012, ,notaria88@gmail.com,,
169,NOTARÍA 122, SALTILLO, COAHUILA, CARACTER: TITULAR, PASEO DE LA REFORMA 2347, RANCHO LAS VARAS  SALTILLO, COAHUILA, Socio desde: 2018, 01 844 688 38 76,notaria122coah@yahoo.com,,
170,NOTARÍA 115, SALTILLO, COAHUILA, CARACTER: TITULAR, ZACATECAS 404, REPUBLICA NORTE  SALTILLO, COAHUILA, Socio desde: 2019, 01 8444 15 2006,notaria115saltillo@gmail.com,,
171,NOTARÍA 41, SALTILLO, COAHUILA, CARACTER: TITULAR, REYNOSA 345, REPUBLICA ORIENTE  SALTILLO, COAHUILA, Socio desde: 2016, 8444815221,alvarojosecampos@notaria41saltillo.com,,
172,NOTARÍA 33, TORREON, COAHUILA, CARACTER: TITULAR, AV. ABASOLO 526 OTE, CENTRO  TORREON, COAHUILA, Socio desde: 2006, ,not.33.anaosorio@hotmail.com,,
173,NOTARÍA 22, NAVA, COAHUILA, CARACTER: TITULAR, ALDAMA 305 OTE, CENTRO  NAVA, COAHUILA, Socio desde: 2018, 01 862 624 55 55,notaria22nava@hotmail.com,,
174,NOTARÍA 16, MONCLOVA, COAHUILA, CARACTER: TITULAR, MORELIA 102, GUADALUPE  MONCLOVA, COAHUILA, Socio desde: 2006, 01 866 631 4846,notariapublica_16@yahoo.com.mx,,
175,NOTARÍA 53, TORREON, COAHUILA, CARACTER: TITULAR, MARIANO LOPEZ ORTIZ 918 NTE, CENTRO  TORREON, COAHUILA, Socio desde: 1994, 0187 1713 0614,anaramos53@prodigy.net.mx,,
176,NOTARÍA 11, TORREON, COAHUILA, CARACTER: TITULAR, PRIVADA ISABEL LA CATOLICA 11 PTE, CENTRO  TORREON, COAHUILA, Socio desde: 2016, 871 712 14 45,andresgth@notaria11tor.com,,
177,NOTARÍA 18, SALTILLO, COAHUILA, CARACTER: TITULAR, PIEDRAS NEGRAS 1982, REPUBLICA ORIENTE  SALTILLO, COAHUILA, Socio desde: 1995, CEL 818 396 0607,notariapublica18saltillo@gmail.com,,
178,NOTARÍA 5, MONCLOVA, COAHUILA, CARACTER: TITULAR, CALLE GUAYANAS 1055, GUADALUPE  MONCLOVA, COAHUILA, Socio desde: 2016, 0186 6635 84 98,not5coahmex@hotmail.com,,
179,NOTARÍA 63, SALTILLO, COAHUILA, CARACTER: TITULAR, ROMAN CEPEDA FLORES 173, RESIDENCIAL LOS PINOS  SALTILLO, COAHUILA, Socio desde: 2017, 01 844 141 4383,63notariapublica@gmail.com,,
180,NOTARÍA 11, SALTILLO, COAHUILA, CARACTER: TITULAR, EMILIO CARRANZA NORTE 450, ZONA CENTRO  SALTILLO, COAHUILA, Socio desde: 1995, 0184 4410 4450,ajprado@prodigy.net.mx,,
181,NOTARÍA 55, TORREON, COAHUILA, CARACTER: TITULAR, BLVD. INDEPENDENCIA 291 OTE, NUEVA LOS ANGELES  TORREON, COAHUILA, Socio desde: 1998, TODOS,notaria55@hotmail.com,,
182,NOTARÍA 56, SALTILLO, COAHUILA, CARACTER: TITULAR, MICHOACAN PONIENTE 215, REPUBLICA  SALTILLO, COAHUILA, Socio desde: 2000, ,armindarodriguez@prodigy.net.mx,,
183,NOTARÍA 13, MONCLOVA, COAHUILA, CARACTER: TITULAR, ECUADO 528, FRACCIONAMIENTO CARRANZA  MONCLOVA, COAHUILA, Socio desde: 2010, ,arnoldommaldonado@hotmail.com,,
184,NOTARÍA 6, MONCLOVA, COAHUILA, CARACTER: TITULAR, CALLE TERCERA 1122, CIUDAD DEPORTIVA  MONCLOVA, COAHUILA, Socio desde: 2007, 01 866 631 6477,notaria6monclova@yahoo.com.mx,,
185,NOTARÍA 39, FRONTERA, COAHUILA, CARACTER: TITULAR, PRESIDENTE CARRANZA 113 -A, FRONTERA CENTRO  FRONTERA, COAHUILA, Socio desde: 2018, 018666354040,np39monclova@gmail.com,,
186,NOTARÍA 16, TORREON, COAHUILA, CARACTER: TITULAR, LEONA VICARIO 228 SUR, CENTRO  TORREON, COAHUILA, Socio desde: 1990, ,notaria16torreon@prodigy.net.mx,,
187,NOTARÍA 69, SALTILLO, COAHUILA, CARACTER: TITULAR, DIEGO RIVERA 761, SN ISIDRO  SALTILLO, COAHUILA, Socio desde: 2013, ,mfariasc10@gmail.com,,
188,NOTARÍA 91, SALTILLO, COAHUILA, CARACTER: TITULAR, MARIANO MATAMOROS NORTE 742, ZONA CENTRO  SALTILLO, COAHUILA, Socio desde: 2012, ,blancangnotaria91@gmail.com,,
189,NOTARÍA 60, TORREON, COAHUILA, CARACTER: TITULAR, MATAMOROS 913 PONIENTE, CENTRO  TORREON, COAHUILA, Socio desde: 2019, 01 871 71 23 085,cromoram@gmail.com,,
190,NOTARÍA 39, SALTILLO, COAHUILA, CARACTER: TITULAR, HUITZILOPOCHTLI 573, FRACCIONAMIENTO SAN PATRICIO  SALTILLO, COAHUILA, Socio desde: 2016, 01 844 416 06 59,notariapublica39coahuila@gmail.com,,
191,NOTARÍA 82, TORREON, COAHUILA, CARACTER: TITULAR, GALEANA 227 SUR INT. PISO 1, CENTRO  TORREON, COAHUILA, Socio desde: 2018, 01 871 712 36 38 ,carlos_mijares_4@hotmail.com,,
192,NOTARÍA 111, SALTILLO, COAHUILA, CARACTER: TITULAR, LAGO DE CHAPALA 1111, LA SALLE  SALTILLO, COAHUILA, Socio desde: 2018, 018446883111,notaria111saltillo@gmail.com,,
193,NOTARÍA 54, TORREON, COAHUILA, CARACTER: TITULAR, JAVIER MINA 402 NORTE, CENTRO  TORREON, COAHUILA, Socio desde: 2015, ,notariapublica54@hotmail.com,,
194,NOTARÍA 12, TORREON, COAHUILA, CARACTER: TITULAR, AV. ESCOBEDO 52 OTE, CENTRO  TORREON, COAHUILA, Socio desde: 1998, TELS. Y FAX,notaria_12@prodigy.net.mx,,
195,NOTARÍA 72, SALTILLO, COAHUILA, CARACTER: TITULAR, BLVD. VENUSTIANO CARRANZA 1623 INT. A, REPUBLICA PONIENTE  SALTILLO, COAHUILA, Socio desde: 2006, ,notmorales@gmail.com,,
196,NOTARÍA 40, TORREON, COAHUILA, CARACTER: TITULAR, CALZADA MANUEL GOMEZ MORIN 31, RESIDENCIAL LA HACIENDA  TORREON, COAHUILA, Socio desde: 2017, 871-731-0802,notario@notariapublica40torreon.com,,
197,NOTARÍA 25, TORREON, COAHUILA, CARACTER: TITULAR, AVENIDA CORREGIDORA 50 PTE., CENTRO  TORREON, COAHUILA, Socio desde: 2016, 018717939175,crcgnot25@infinitummail.com,,
198,NOTARÍA 20, TORREON, COAHUILA, CARACTER: TITULAR, AV. MORELOS PTE. 779 INT. ALTOS, ZONA CENTRO  TORREON, COAHUILA, Socio desde: 1994, 0187 1712 0150,np_203557@yahoo.com.mx,,
199,NOTARÍA 29, MONCLOVA, COAHUILA, CARACTER: TITULAR, NUEVO LEON 402, LOS PINOS  MONCLOVA, COAHUILA, Socio desde: 2012, ,cecilialopez@np18y29.com.mx,,
200,NOTARÍA 105, SALTILLO, COAHUILA, CARACTER: TITULAR, JUAN ANTONIO DE LA FUENTE 484, ZONA CENTRO  SALTILLO, COAHUILA, Socio desde: 2017, 018444148574,cesarv@vvcabogados.com,,
201,NOTARÍA 64, MATAMOROS, COAHUILA, CARACTER: TITULAR, AVENIDA HIDALGO 123 PONIENTE, CENTRO  MATAMOROS, COAHUILA, Socio desde: 2015, ,np64_matamoros@hotmail.com,,
202,NOTARÍA 59, TORREON, COAHUILA, CARACTER: TITULAR, CALLE LISBOA 100 INT. 1ER PISO, SAN ISIDRO  TORREON, COAHUILA, Socio desde: 2005, 0187 1747 9363,notaria59torreon@yahoo.com,,
203,NOTARÍA 48, TORREON, COAHUILA, CARACTER: TITULAR, JAVIER MINA 344 SUR, CENTRO  TORREON, COAHUILA, Socio desde: 1994, ,nota48@hotmail.com,,
204,NOTARÍA 20, SALTILLO, COAHUILA, CARACTER: TITULAR, AV. UNIVERSIDAD 1300, UNIVERSIDAD  SALTILLO, COAHUILA, Socio desde: 2012, 01 844 414 56 43,20notariasaltillo@gmail.com,,
205,NOTARÍA 33, MONCLOVA, COAHUILA, CARACTER: TITULAR, MATAMOROS 300, ZONA CENTRO  MONCLOVA, COAHUILA, Socio desde: 2013, ,daniel_gr28@hotmail.com,,
206,NOTARÍA 1, TORREON, COAHUILA, CARACTER: TITULAR, DONATO GUERRA 322, CENTRO  TORREON, COAHUILA, Socio desde: 2000, 0187 1711 0943,notariapublica01@hotmail.com,,
207,NOTARÍA 127, SALTILLO, COAHUILA, CARACTER: TITULAR, LAGO COLORADO 483, VALLE SAN AGUSTIN  SALTILLO, COAHUILA, Socio desde: 2019, 01844430 83 36,notaria127@mdlsinergy.com,,
208,NOTARÍA 4, PIEDRAS NEGRAS, COAHUILA, CARACTER: TITULAR, XICOTENCATL 123 NORTE, CENTRO  PIEDRAS NEGRAS, COAHUILA, Socio desde: 2016, 8787821322,djimenez@jimenezasociados.com.mx,,
209,NOTARÍA 5, SALTILLO, COAHUILA, CARACTER: TITULAR, CAMPECHE 332, REPUBLICA PONIENTE  SALTILLO, COAHUILA, Socio desde: 1995, ,edil2309@hotmail.com,,
210,NOTARÍA 51, SALTILLO, COAHUILA, CARACTER: TITULAR, LA LAJUELA 223, AMPLIACION REAL DE PEÑA  SALTILLO, COAHUILA, Socio desde: 2018, 01 844 415 15 11,notaria51.saltillo2018@gmail.com,,
211,NOTARÍA 1, TORREON, COAHUILA, CARACTER: ADSCRITO, C. DONATO GUERRA 322 SUR, CENTRO  TORREON, COAHUILA, Socio desde: 2019, 01 871 712 59 65,notariapublica1@outlook.com,,
212,NOTARÍA 15, NUEVA ROSITA, COAHUILA, CARACTER: TITULAR, RAMOS ARIZPE 248, ZARAGOZA  NUEVA ROSITA, COAHUILA, Socio desde: 2019, 01 861 614 73 55,eladioromerodavila@gmail.com,,
213,NOTARÍA 36, MONCLOVA, COAHUILA, CARACTER: ADSCRITO, BLVD. FRANCISCO I. MADERO 15, GUADALUPE  MONCLOVA, COAHUILA, Socio desde: 2018, 01 866 633 37 00,martha.gonzaleznotaria36@gmail.com,,
214,NOTARÍA 32, MONCLOVA, COAHUILA, CARACTER: TITULAR, RIO BALSAS 318 INT. A, JARDINES DEL VALLE  MONCLOVA, COAHUILA, Socio desde: 2014, ,np32monclova@hotmail.com,,
215,NOTARÍA 73, TORREON, COAHUILA, CARACTER: TITULAR, GARCIA CARRILLO 165 INT. SUR, CENTRO  TORREON, COAHUILA, Socio desde: 2018, 01 871 722 0907,emilio@darwichgarza.com,,
216,NOTARÍA 8, SALTILLO, COAHUILA, CARACTER: TITULAR, TAMAULIPAS 304, REPUBLICA NORTE  SALTILLO, COAHUILA, Socio desde: 2005, 0184 4414 4416,notaria08_enriquegarza@prodigy.net.mx,,
217,NOTARÍA 88, TORREON, COAHUILA, CARACTER: TITULAR, AV. OCAMPO 240 ORIENTE INT. 1, CENTRO  TORREON, COAHUILA, Socio desde: 2018, 01 871 717 73 81 ,elara@notaria88.com,,
218,NOTARÍA 68, MATAMOROS, COAHUILA, CARACTER: TITULAR, CALLE PABELLON 25 SUR, CENTRO  MATAMOROS, COAHUILA, Socio desde: 2013, ,erikrodriguez7777@yahoo.com.mx,,
